MemberCommentId,PreProcessedBody
79089869-17A2-4A46-9680-817D68A603BB,رستوران البرز هزار تومان کیفیت خیلی متوسط موزیک زنده اجرای بد خواننده بد‌‌تر سطح بسیار پایین‌‌تر توقع داشتم البته افت زیاد نسبت قبل سال پیش
6C373947-CD36-490B-BA9E-8186A8475FE0,بد نبود عالی نیست نسبت قیمت غذای بهتری توقع داشتم استیک چیلی سرد آوردند واقعا سخت می‌شد خورد
BA8C0067-3097-4110-9158-9045F9191F30,دیشب شام رستوران انتخاب کردیم فضای خوبی داشت مه پایش خنک شدن استفاده کرده بود سفارش برگر پاستا پستو بیف استراگانوف بود لیموناد نوشیدنی مخصوص خودشان نظر کیفیت برگر واقعا بد بود گوشت طعم دار نبود مزه‌ی کباب تابه‌ای میداد نون زیر برگر کامل خیس شده بود بخاطر سس زیاد اصلا خوب نبود پیشنهاد نمی‌شود پاستا پستو مشکل طعم داشت پا هست مرغ قارچش کامل پخته بود سسش خیلی زیاد بود بیف استراگانوف دوتای بهتر بود چک کردیم اب پرتغال آوردند نوشیدنی‌ها خوشمزه بود مخصوصا لیمونادش برخورد پرسنل خیلی معمولی بود نکته خوبی داشت بود ساعت نشستیم همه‌ی مشتری‌‌ها رفته بودن جز میز نیامدند بگویند ساعت کاری تمام‌شده چراغ‌ها خاموش کنند بی‌احترامی اکثر جاها می‌کنند نکته آخر قیمت‌‌ها منطقه همخوانی داشت کیفیت غذا
4484A0FC-2968-473C-B587-81BC16C73947,غذایش قیمتش اصلا صرفه نبود پیتزایش معمول بود پاستا انگار ماکارونی خانگی می‌خوردی موقع خوردن ده هی می آمدند می‌رفتند می‌پرسیدند چیزی کم کسر نباشد
0C8AB5B8-0A7E-45EE-B83D-8616EA14E224,جمعه ناهار رفتیم دارچین خیلی شلوغ نبود راحت بودیم عجیب بود گارسون فقط دم ایستاده بودن تنها سفارش می‌گرفت غذا سرو می‌کرد باعث شد بالای ربع گرفتن سفارش منتظر بمانیم حجم سالاد فصل زیاد بود سسش شدت تند بود اعتراض کردیم سس سزار آوردند خوش طعم نبود ماهیت لیموناد یخ بهشت بود مزه اسانس میداد طبیعی نبود غذا اصلی کباب کوبیده کاردی جوجه کباب مخصوص سفارش دادیم طبخش خوب بود حجمش زیاد بود نهایت می‌شود گفت نسبت سطح قیمتی دارند کیفیت خدمات خوبی آرایه نمی‌دهند
ACD9810C-87C6-4318-B03C-86173EDEB066,روز جمعه نزدیک ساعت رفتیم حدود نیم ساعت قبل زنگ زدیم حدود دیقه صف ایستادیم فضا کوچک هست خیلی میز بقلی نزدیک هست هستید نظر نکته منفی هست چون ترجیح می‌دهم محیط ذره خصوصی‌‌تر باشد سرویس‌دهی ضعیف اصلا نمی‌توانستند شلوغی همه برسند رفتار گارسون زیاد مودبانه نبود پیش غذا میرزاقاسمی سفارش دادیم حجمش کم بود نون نیاورده بودن گارسون گفتیم نون بیاورند هیچکس توجهی نکرد دقیقه گذشت بالاخره نون آوردند میرزاقاسمی بشود سرد شده بوده اعصاب خورد شد دوباره گرمش کردن طعم میز‌ها قاسمیش خیلی معمولی بود فک نکین چون رستوران گیلانیه میرزاقاسمی‌هایش فوق‌العاده است غذای اصلی جوجه استخوان دوتا ماهی قزل الا سرخ شده گرفتیم کیفیتش بد نبود حجم خوبی داشت جوری نبود دوباره بکشاند نمی‌روم تعاریفی شنیده بودم رفتم آنطوری نبود توقع داشتم
1D79BCE8-F59F-4DCE-B3A5-861AA2BAE354,بعد مدت‌‌ها تعریف دوستان مور‌ها هستند وسوسه کار کرد مورانوی پاسدار‌ها هستند رفتیم پیتزام استیک داشت اسمش یادم نیست راضی بودم پیتزا پپرونی همسرم سفارش داد تعریفی نداشت پیش‌غذا سبزیجات گرفتیم حجمش مقایسه قیمتش خنده‌دار بود نکته‌ای نظرم بی‌نهایت منفی بود ‌ بهداشت بهتر هست بگویم نکات ظاهر رستوران بود دستشویی اصلا تمیز نبود آمدم دستام بشورم دیدم زیرپام اب دارد می‌آید اب دستشویی بود بعد ظرف‌های سس سر میز نظرم جلب کرد همه می‌دانیم سیر خاصیت چسبندگی دارد دلیل نمی‌شود ظرف روغن سیر قدر کثیف پر لک چسبناک باشد نظرم می‌شود جلوگیری قضیه ظرف‌های کوچیک روغن سس سیر سرو کرد البته موقع خروج قدر عجله کردم یادم رفت این‌ها مدیریتش بگویم
AD550346-9B8D-4445-8168-9001D9ECEE90,نمی‌دانم چطور مردم راضی نشستن فضای کوچیک هستند عکس‌‌ها فکر کردیم فضا تقریبا بزرگ هست دنج اینطور نیست ظرفشان لب بود واقعا زشت هست رستوران پیتزا ایتالیاییش خوب هست پیتزا‌های امریکایش مزه همه چیش رستوران هاست برخورد پرسنل عادی خوب ماهیت پیشنهاد دادن عنوان نوشیدنی مزه‌اش واقعا بد بود معذرت مزه ایکس میداد ماهیت حساب می‌شود نظر ارزش تجربه ندارد رستورانشان ظفر رستورانی بعید هست
FF73C29F-004B-42C1-B1BC-9032B431C3C3,سلام کباب ترش باقالی قاتوق خوب هست منتها غذا‌هایش مقداری کم حجم هست البته توجه قیمت نسبتا بالایش اوایل کیفیت سرویس دهی بهتر بود کوچولو سر برخود می‌کنند متاسفانه
9978785E-504C-434D-93F3-81AB133CB834,یکی رستورانهای علاقه می باشد ظهر ناهار اتفاق خانواده رفته بودم استیک فیله سس فلفل سفارش دادم همه عالی جز سس فلفل اصلا شباهتی سس فلفل نداشت ان خامه میکس شده بود کمی تند بود فقط متصدی میزاطلاع دادم گفتند سر اشپز عوض شده فکر میکنه سس فلفل اینطوری هست امیدوارم سر اشپز جدید دقت نمایند سلیقه اعمال نکنند
5BD8B0D4-ABF1-448A-81A5-81BAE33EE403,فقط تلفنی سفارش دادیم آوردند واسه‌یمان رستورانش تاحالا نرفتم کیفیت تمیزی خوب بوده گران هست قیمت‌هایش مقدار تاخیر می‌آورد
F1EF05AB-11E8-4132-B17C-9400ED7E6698,اصلا سرویس بسیار ضعیف غذا بسیار سرد سرو شد بجای استیک بیفتک سرو شد گارسون‌‌ها نمی‌دانند سرو غذا سر میز سمت می‌شود قبل سرو غذای اصلی ظرف‌های قبلی جمع نکردند کلا حد متوسط نمی‌باشد
A2758D29-DBEC-4C97-B3A3-9456F072AA3E,دوستان هفته پیش پنج صبحانه رفتیم راک‌ها جای ساعت هفت ساعت ده دقیقه کردن صورتی رزرو کرده بودم دوستی هشت نیم راک‌ها حد رستوران بین‌راهی بود خیلی خیلی غیربهداشتی یدونه گارسون داشت کم‌ترین اموزشی ندیده بود حق سرویس می‌گیرد سرویس خبری نیست دستمال میز‌ها نیست دواند دواند جلو هرنفر دستمال‌کاغذی میزاشتن روش کارد چنگال میزاشتن گارسون دسته‌ی کارد چنگال نمی‌گرفت دستشو تمام کارد چنگال‌‌ها میمالوند گارسون لباس مخصوص نپوشیده بود بولیز شلوار مردانه مشکی سورمه‌ای تیره یکبار دررفت آمد اونایی اشپزخونه کار می‌کردند دیدم لباس‌های سفید چرکی تن داشتند چای ابمیوه سینی دست دواند دواند جلومان میزاشتن صبحانه پنج گفتن سه تاش داریم تازه شفاهی توضیح دادن گفتن نداریم می‌زی دوتا دوتا سفارش هارومیاوردن ده دقیقه بعد دونفر کمی بعد پنجم همین کلا نتوانستیم باهم میل کنیم گارسون جلو چشممان سبد نون ریخت زمین نون‌‌های تمیز قاطیش کرد فقط ویو تراس خوب هست همه نقطه‌ی ضعف منفی چشم نمی‌آید هیچ دوست دشمنی توصیه نمی‌کنم
0F50B40A-D7B8-4A54-91E4-861467A6A676,کیفیت مزخرف ژامبون‌‌های مانده مربا بی‌کیفیت کرپ خواهم کلفت وافل کوسن نرم شل تنوع سالاد بار پلاسیده خیارشور‌ها اندازه کله گربه سوسیس بندری خواهم چرب و‌با سوسیس بی‌کیفیت کلا قصد دارید صبحتان بد‌ترین وضع ممکنه شروع کنید اردک ابی بزنید
125359E9-6716-4B7C-8E34-93D9625ACE80,همبرگر تیکه استخوان بزرگ بود
1964D332-09E3-4A36-99A6-9054CF1F0BAD,بد‌ترین غذایی بود عمرم خوردم رفتیم نوع غذای مختلف سفارش دادیم هیچکدوم راضی نبودیم هیچ عنوان پیشنهادنمیکنم
412F7BE4-0FFB-4E50-BB3F-905E64869307,ماه دو سه مرتبه می‌رفتم سنسو قیمت‌‌ها خیلی افزایش سالاد سزارش خوب هست پنجاه هزار تومان ارزش ندارد پیتزا هشتاد تومان خلاصه مبالغ گزینه‌‌های بهتری هست
0D318903-445B-4CB8-AC70-81D8A830922A,بد قدیمی معنای نوستالژیک معنای اهمیت ندادن سر کردن رفتار پرسنل بد بی‌تجربه غذا متوسط کباب کلفت خواهم میز‌ها بیکلاس خیلی گران کیفیت غذا
AB112CE7-33D9-4527-8645-8B95D9B483B9,آش‌‌ها خوشمزس البته جدیدا فقط آش شله قلمکار‌ش بنظرم خوب هست برخورد بد پرسنل رفتار زننده‌یشان فضای بدشان طبقه بالا فصول گرم اصلا قابل تحمل نبست شدت گرما نبود اکسیژن باعث شده هرگز پام نگذارم جاهای بهتری برای‌‌هایش خوردن تهران هست فضای بهتر رفتار مودبانه
C79BCA22-7E94-41A2-AD59-940FFB5EFE94,فضای جالبی دارد جدید تقریبا فضای زیبایی دارد سرویس‌دهی بسیار ضعیف موقع شلوغی دست پاچه می‌شوند جا جا می‌آورند سفارش قیمت‌‌ها معمولی خیلی گران خیلی ارزان سیب‌زمینی سس قارچ بیکن تومان خیلی خوب هست استیک مرغ خیلی معمولی انگار مرغ گرم کرده بودن تومان کباب کوبیده اتوم هستند سالاد تومان پیتزا مخصوص معمولی خوب تومان فضا دکراسیون کیفیت کمی بالا ببرد سرویس‌دهی حد عالی برساند
181C51C5-9E46-4B91-B5A3-8BA0809F27AC,کیفیت غذا‌ها بسیار معمولی ضعیف متاسفانه خلاقیت بسیار اشتباهی نسبت غذا‌های عمومی اعمال کردن اصلا حس خوبی نمی‌دهد پرسنل صددرصد سردگم هستند علاوه اصلا برخورد شوخی مناسب بلد نیستا قطعا موضوع مربوط ضعف مدیریت رستوران هست آرامش مشتری درخواست‌های مشتری اصلا مفهومی ندارد رستوران بین‌راهی رفتار می‌شود دیزاین داخلی بینظیره فوق‌العاده زیباس بسیار حس خوبی می‌دهد البته بهیچ وجه تراس نشینید طراحی داخلی کافه زیبا‌ترین تهران هست رفتین بفکر غذا مناسبت تجربه خوب نباشید فقط فضا لذت ببرید
F309B788-D7BC-4CDA-9B79-94601DEF3788,کباب ترکی خیابون شیراز بخواهم مقتیسه کنم حرفی گفتن ندارد
B09820C1-E3D7-4636-8A60-90A16E4E8BCD,حجم غذا‌‌ها خیلی زیاد خوب هست کیفیت غذا‌‌ها خیلی خوب هست وقت اخیر کمی افت داشته متاسفانه مشکل اصلی رستوران شلوغی حدش هست فقط همین قیمت‌‌ها خیلی زیادشدن
2D6C84C2-8D5A-42E7-9CE4-90ADEB9458C2,دیروز نهار یهویی تصمیم گرفتیم اولین بار بریم جو گریل فواد تقریبا ساعت رسیدیم پر شده بود فضایش شبیه فست فواد‌ها بود خب کمم متفاوت بود پیتزا آلفرد سفارش دادیم دو سیب‌زمینی گفتم سیب‌زمینی نداریم فعلا فک کن فست فواد سیب‌زمینی نداشته باشد جاش سالاد سزار سفارش دادیم قیمتش تومان بود نسبت حجم مزه‌اش اصلا قابل قبول نبود سورن سزار تومان خریدیم کجا کجا سوپ روزم سفارش دادیم فک کردیم حتما تومان ایناس بود بیخودی گران پیتزا خوب بود چون پیتزای نازک دوست داریم پسندیدیم صورتحسابمان شد نسبت نوع کلاس رستوران اصلا نمی‌ارزید هفته قبل توسکانا غذای اصلی سیب‌زمینی گنده شد تومان بدهیم نبود لی فک نکنم دوباره بریم گزینه‌‌های بهتریم هست
96E5D669-7742-432F-BD0A-90D1C93E38E7,حیاط خانه‌ی قدیمی گلکاری کرده‌اند میز صندلی‌های چوبی قسمت‌های مختلف ان چیده‌اند حوض زیبای ابی رنگ وسط حیاط وجود دارد باعث دلنشین‌تر شدن محیط کافه شده است خوراکی‌های خوشمزه‌ای مشتریان کافه سفارش می دهند ظروفی زیبا رنگارنگ سرو می شود همه طوری طراحی شده انگار دهه‌ی زندگی کرده غذای حیاط خانه‌ی خودتان نوش جان می کنید
1524E29C-2BB9-4585-834E-8B9AE074CCA3,گزارش توسکانا
1691A122-3726-4C30-906C-8BA172A8E3A1,پیتزا مخصوص حجم طعم مناسبی داشت شخصا کدو پیتزا استقبال نمی‌کنم بسته سلیقه فرق میکند پیتزا سس نداده بودند درخواست کردیم کم بود
B84CC68E-1C67-41BA-8498-90D4A5428B97,کباب انگشتی بازار سفارش دادیم کبابش خیلی معمولی بود کیفیت متوسط پایین حجم غذا کم بود برنج مخصوصا کم بود بدرد آدم‌های کم غذا می‌خورد
0E20F3B4-9631-4813-93B9-90D39EBBEB87,قیمت یکم‌ها هست قبل هزارتوم هستند گران‌تر شده بود سه ته چین چلوکباب مخصوص اا سفارش دادیم تومان بابت ظروف الومینیومی مقداری باب مالیات اخذ کردند بعد نیم ساعت غذارو آورد هستند زمان معقولی منتظر بودیم لقمه مخصوص خوب بود بزرگ چربی کمی داشت برنجش ایرانی بود ته چین بسیار صرفه فوق‌العاده بود ته چینش خیلی بزرگ بود تکه‌‌های مرغ داشت خیلی ترد نبود کنارش پرس زرشک پلو‌ی کامل روند کامل رب زده شده داشت میزان زرشک خلال برنج خیلی زیاد نظرم نسبتا می‌ارزید حقیقت دو پرس غذای کامل دریافت می‌کنید
B4FD4F9A-CC3F-4A7E-98D8-90EEC9967F73,روز پنجشنبه نفری رستوران پاپاراتزی رفتیم کامنت گزارش کامل تجربه می‌توانید بخوانید قبلش سوال می‌پرسم امیدوارم بحث شرکت کنید صورتحساب شد تومان تصویر پیوست هست مبلغ تومان عنوان سرویس عوارض گرفته شد حالا سوال دارم نظر گرفتن مقدار سرویس مالیات منصفانه است همه‌ی می‌دانیم رستوران‌ها مالیات ارزش افزوده پرداخت نمی‌کنند جیب رستوران‌ها می‌رود همه می‌دانیم حاشیه سود درصد بر‌روی قیمت غذا‌‌ها تمامی رستوران‌‌ها وجود دارد توجه شغلم اعداد مطمین هستم همین رستوران اب معدنی تومانی تواما سوپ نهایتا تومان بشود فنجان چای ساده مبلغ تومان آرایه شد حق سرویس درصد بر‌روی صورتحساب پرداخت کنیم نباید عنوان فعال‌‌ترین رستوران گردهای شهر صورت متحد هماهنگ اقدامی حق خوری واضح بدهیم واقعا رستوران باکس تحسین می‌کنم حذف حق سرویس مشتری‌‌ها شعور مردم احترام گذاشت چندمین بار رستوران مشاهده کردم قیمت‌های فیدیلیو رستوران متفاوت هست لازمه تیم فیدیلیو توضیح بده افزایش قیمتهارو چه‌کسی اطلاع مردم برساند چون رستوران اطلاع کار می‌کند نوعی عوام‌فریبی دارد می‌کند بهتر هست مردم اطلاع بشود فکری موضوع کنیم مقصر تیم فیدیلیو است بعید هست پاسخگوی مشتری سایت هستیم باشند گزارش کامنت
A2198888-4B72-4494-87EB-80F7FDD7EC0F,پیتزا بوقلمون سبزیجات کلاسیک عالی هستند نسبت قدیم اندازه‌‌ها خیلی کوچک شدن سیب‌زمینی تنوری بسیر معمولی
7B3A4F00-E26A-49DD-A8FB-8FDC6F5C7BD7,دو نفری شیشلیک سیخ لقمه سفارش دادیم مرز ترکیدن رفتیم زیتون پرورده ماست چکیده فوق‌العاده بودن شیشلیک حرف نداشت لقمه نون داغ سس انبه بسیار چسبید فقط نکته‌ی منفی متاسفانه طول قطر کباب لقمه میزان زیادی نسبت دفعه‌‌های پیش اب رفته قیمتش همان سیخی تومان مانده حاکی طمع بی‌پایان نوع بشر پول درآوردن هست وضعیت بعید می دوانم دوباره بروم
0E6844C3-145E-4014-989A-81128E0FA111,مشتری قدیم سنسو باشید قطعا ژمیس لذت می‌برید تفاوت صف نمی‌ایستید محترمانه‌‌تر خودتان عزیزانتون رستوران مهمان می‌کنید
C72FD426-1C72-4204-9133-811CE4E35961,رستوران خوب فضای کوچک بامزه گرم گارسون‌‌های مودب منظم چون جایی نشستن ندارند بیکاری هی میز‌ها سرک می‌کشند بعد ساعت زمان شلوغی خواسته می‌شود میز خالی کنید غذا‌ها معمولی لازانیا خیلی کم ملات بود بیف روسی خوب پاستا گوشت قارچ کم داشت رستوران‌‌های خوبی دارد مناسبت‌‌ها محیط شاد باحالی دارد رزرو قبل فراموش نکنید
05D101C8-61C2-43AB-9555-8B428E4A71B9,پانینی گوشت رستوران مانژیامو
E11862EB-8DDD-44D6-AC03-81615E50CD1A,فودکورت پلاتین شهرک غرب هست خیلی فیدیلیو تبلیغش شد زدم پیتزا فکتوری تهدیگ نونی برگر کانتری کافه چهار رستوران مجموعه هستند تهدیگ نونی عدس پلو گرفتم قیمت تومان ماست بادمجان قیمت عجیب تومان سالن پایین بودم سرد بود می‌گفتند بالا گرمه بالا کافه شوند بود می‌توانم بگویم واقعا غذای متوسط معمولی‌ای بود نمی‌ارزید قیمتش بهتر هست قیمت بیاورند پایین طعم کیفیت بالا‌تر ببرند
79C4E373-2DB5-4141-9241-8B7891CD5E00,وسط هفته رفتیم فقط خودمان بودیم رستوران هیچکس دیگه‌ای نبود رسیدگی پرسنل خیلی ضعیف بود جوری می‌خواستم صورت حساب بگیرم دنبالشان می‌گشتم ظاهرش شبیه عکس‌هایش نیست زیاد کیفیت غذا خوب بود خوشمزه بود فوق‌العاده نبود بار رفتن خوب هست
6D4487E3-963D-4953-A69E-904F2607A379,دوستان عزیز خبر خوب قرار هست زادی کافه رستوران راه‌اندازی بشود نظر خاصی دارید خوشحال می‌شویم بشنویم
D26C899F-3EAD-42E3-B3C4-91495DDB5343,پیتزا سیر استیکش حرف ندارد قیمت‌هایش هستم مناسب هست واقعا
08A6F1FF-56BA-656A-7FB4-94BCD7EB85A1,سلام بعد مدت‌ها وارد سایت شدم اول می‌خواستم مدیر عزیز بگویم کاری کردم اکسپلورر وارد اکانتم بشوم نظر بگذارم نشد فایرفاکسم موسیقی زنده سرویس برخورد مناسب فضای داخلی خوب استیک ریب تراکت خوردیم خوب بود فقط مخلفات استیک‌های اصلا مناسب خوشمزه نبود نوشیدنی‌ها معمولی
FC3CB799-0989-4592-A3B4-8BBC3D1AEE5E,دیروز مدت‌ها دوباره رفتیم خانه کوچک اولا پاستا کلا حذف شده بود تنهای غذای خوبش پاستای کاری بود دوما خیلی قیمت‌‌هایش گران بود نسبت کیفیتش پیتزا بیف استراگانف سفارش دادیم یکی یکی بدمزه‌‌تر پیتزا بسیار چرب نون ضخیم تقریبا مزه خاصی بود بیف استراگانف کاسه خمیر غلیظ مزه خامه مقداری قارچ دقیقا شیش تیکه گوشت اندازه بند انگشت بود مقداری سیب‌زمینی سرخ‌شده سرد کف ظرف سالاد اب جمع شده بود سالاد کلم ترشی بود بعلاوه سه بطری اب صد هفتاد هفت هزار تومان پول دادیم ضمن موزیک قدر غمناک بود دوبار مرز گریه کردن پیش رفتم ته لیوان‌‌ها دلستر نوشابه زرد شده بود
E7A8CDAD-426E-486F-84F7-91342424BC29,برخورد پرسنل اصلا جالب خوب نیست غذایش خیلی معمولی هست سالاد بارش بهتر غذایش هست قیمت‌هایش اصلا چیزی می‌دهد سنخیت ندارد
72869E94-7329-426C-A2A3-81F32905EA35,پیتزایی خانه یکی دوستام خوردم پیتزا آرد گرفته بود باحال بود باتکه‌های گوشت وسبزی تازه لیمو فردایش خودم سفارش دادم خیلی گران هست نمی دانستم خب مشتری ثابت شدیم
D02B000D-5E3F-491E-8867-81F5A344C903,زمانی مشتری ثابت میخوش بودیم پیتزا فقط میومد هستیم آخر رفتیم کیفیتشان حجم پیتزا افت داشت زیاد راضی نبودیم
D6F9F7BD-6814-60F8-3323-913AD1A14D8A,کیفیت غذا معمولی رو ضعیف سرویس دهی افتضاح ان قیمت سرویس درصد قیمتها نسبت رستوران‌ها‌ی دیگه کیفیت غذا خیلی بالا دیگه رستوران نخواهم رفت
5158474F-239B-600C-999E-9142047933A8,کلی بد نبود خیلی آوردند غذایش معطل شدیم سالادش معمولی بود فیل هست مینیون استیک سس قارچ عالی بود له‌ام چاپسش خوب بود نورش خیلی کم بود
7959379B-5389-4711-8E06-94E06E5B937F,فضای زیبا مدرن کارکنانی محترم خوش برخورد سالاد سزار متوسط دست کم چهار سالاد دوست کافی بود پیتزا مخصوص سفارش دادیم خوب بود خیلی خاص نبود حد متوسط
04D8D465-05AA-471E-8DB8-94E83410B784,دیشب تصمیم گرفتیم شام افطاری رستوران باکس بریم قدر برود همیشه دوستان تعریفش می‌کنند تماس گرفتم رزرو کردم پارکبان جای پارک داد کلی شوخی کرد وارد رستوران شدیم خانم خوش برخوردی طبقه پایین جای میز نشان داد افطار خیلی کامل خوب بود پیش غذا سالاد سزار خوب غذا اصلی پاستا کالبرونا خوب حجم کم چنج هست خیلی عالی جوجه کباب عالی بگویم ته سیب‌زمینی فوق‌العاده بود مجموع غذا‌ها خیلی خوب بود قیمت‌‌ها همینطور تخفیف کلاب این‌ها شد فقط نکته بعد اذان تمام شد صدای موزیک پخش شد باورکردنی نبود آهنگ رمیکس‌های ایرانی قدیمی اب آتش لحظه احساس کردم یکی باغچه‌‌های فرحزاد نشستم اصلا جالب نبود بعد کولر‌‌ها خیلی سرد کرده بود سالن بار گفتیم درجه کم کنند غذا‌ها سرد شد یخ زدیم می‌زی نشسته بودیم اشپزخونه بود سر صدا اذیتمان کرد آخر آمدیم بیرون همراه‌ام پارکبان تومان داد لحنی گفت مرد حسابی عید فلان هست خلاصه باکس می‌روم حتما همان طبقه اول می‌نشینم شرمنده گوشی لپ تاپ نمی‌توانم اصلا عکس اپ کنم
4115D1D1-FCEF-4CFD-B37E-908C929B1F3B,لطفا ادرس رو درست کنید جردن بالاتر گلخانه نبش گلخانه زمان نسبتا شلوغ وارد گلخانه شوید پلاک بگردید حتما خاطره خوشی جا نخواهد ماند لطفا اول ادرس سایت فیدیلیو درست کنید نکته فیدیلیو فیدیلیو یی‌های عزیز لطفا سایتی انداخته‌اید وفادار باشید منو‌ها بروز کنید ادرس‌ها درست کنید رستورانی تعطیل است اعلام کنیداگر رستورانها وادار کنید اطلاعات بروز کنند انوقت انها سایت اپلیکیشن بیشتر اهمیت خواهند داد مراجعه کنندگان برنامه‌های مشابه خارجی استفاده بیشتری خواهند کرد
707DCF14-13DB-4004-8BD2-81E65BEDEEF4,انتخاب دخترم فاهیتای گوشت رستوران ژیله مو
33659ECB-1F32-485C-8299-90F5D871A9C9,سلام کیفیت پیتزای خاتون اندازه‌ای نیست معروف شده پیتزای خاتون بسیار معمولی کم‌تر معمولی است
0C8A6B20-1125-488C-BBFD-9467BC0ADE8B,لحاظ دکوراسیون نمای داخلی خوب بود غذا متاسفانه کاملا معمولی بود بخشهایی کباب لقمه زعفرانی جوجه‌ای سفارش دادیم خوب پخته نشده بود برخورد پرسنل خوب مودبانه بود جایی نبود دوباره بخواهم امتحانش کنم
7BA67D22-C686-620C-35FE-81E9A81B70C1,لحاظ طراحی داخلی برخورد کارکن‌ها هستند بسیار عالی پیش غذا اگرول میگو بسیار لذیذ بود سیب‌زمینی بسیار معمولی غذای اصلی بشقاب دریایی متاسفانه خوب نبود کلام مزه خاصی نداشت ماهی بی‌مزه میگو سفت شده بود ریزوتو بسیار بد طعم همینطور سبزیجات پخته بشقاب پیتزای استیک معمولی خوب تنها ایراد کالباس استفاده‌شده بود حضورش پیتزا‌ی استیک کمی غافلگیرکننده بود مجموع پیتزا خوب بود ماهیت بسیار معمولی طعم لیمو غالب بود طعم نعنا مجموع فضای رستوران برخورد کارکن‌ها هستند بسیار لذت بردیم توقع غذای کیفیت تری داشتیم
EF708EFB-6FB8-4A88-961A-81EEA16ED888,سالاد سزار فیله‌ی سوخاری خوب بود کیفیت آیتم‌‌های رعایت شده خوب مقایسه سنسو صرفا نان‌‌های کراسان کار رفته مزه دار نشده چندین بار سس زیاد مواردی کم بوده حجم فیله‌ها استاندارد کیپر سالاد استفاده می‌شود قبلا گردوی کاراملایز اضافه می‌کردند حذف‌شده انتخاب وعده‌ی اصلی بیف استراگانوف پیتزا چیکن پیتزا بلوبیف بود همگی خوب بودند میزان گوشت مصرفی بیف استراگانوف بلوبیف کم شده بود
691E4237-A574-45C7-98E7-81F11E85C4D7,محله درکه بهتر کیفیت تره فضا بسیار قشنگ دل‌انگیز فقط بدیش شلوغیشه پیشنهاد می‌شود قبل رزرو کنید جوجه استخوان آش امتحان کنید ششلیک آش بد نیست خوبی شاندیز جردن نیست خوشم نیامد سفت بود درکل بخاطر محیطش کیفیتش تمیزی پیشنهاد می‌شود
6DB505F1-D61D-49D3-BE09-913D93B821CE,واقعا جالب هست دلخواد خودتان نظرات حذف می‌کنید قبل فکر می‌کردم فیدیلیو جایی هست می‌شود نظرات همه خواند نظر گرفتن همه نظرات تصمیم‌گیری کرد بار دوم هست نظری نوشته بودم پر تعریف تمجید نبود حذف می‌شود بار نمی توانم فکر کنم اتفاقی حذف شده باشد بد نیست تفاوت سلیقه‌‌ها انتظارات بپذیریم بد نیست قبول کنیم مشکلاتی وجود دارد هرکس نوشتن نظر وقت می گذارد خیلی راحت حذفش می‌کنید جالب هست خوبی نوشته بودم مشکلش اینطوری نبود چون چیزی خوشم نیامده کلا ببرم‌اش زیر سوال متاسفم ادعا می‌کنیم انتقاد باشد روحیه انتقادپذیری هیچ وجه هیچ جایی دیده نمی‌شود
6ECD5743-6CF4-4B49-8C79-8BA5972BC1D7,ساندویچ ژامبون تنوری خیلی بد
64F20B03-B999-4884-991D-915B4BF78A07,وسط هفته نهار رفتیم جای پارک اختصاصی رایگان داشت پا هست سالاد سوپ بیف استراگانف خوردیم غذا فضای خوبی داشت مخصوصا عاشق سالادش شدم اسمش نمی‌دانم خودشان تعریفش می‌کردند نوشیدنی لیموناد سیب دارچین خوب بود فکر کنم نسبتا تازه تاسیس هست چون خیلی خلوت‌‌تر اونی بود باشد گارسون‌‌ها نظر تازه کار هول بودن قدر تربیت بودن کم‌تر چشم میومد آینده معروف‌‌تر بشود پیش بیاید می‌روم
5F5E3210-D913-4613-84FA-98E877C829D9,شدت افتضاح اول می‌گویم منصفانه باشد تولد نفررزرو کردیم تلفن گفت شام می‌خورید چای بگیرید حق سرویس نمی‌گیریم رسیدیم دیدیم کافه شدت تاریک عکس‌‌هایتان همیشه خراب تار می‌شود داخل رستوران سرد بود چون قسمت قلیونی‌ها حیاط بود هی درش می‌کردند می‌ماند اول شام سفارش دادیم معمولی بود حد رستوران ایتالیایی کاملا معمولی بعد گفتیم کیک بیاورند چای دیدیم لیوان چای نفره فرنچ پرس کوچیک دو آوردند گفتیم نفرست گفتن نفرست بعد میز بغلیمون نفربودن یکیشون چای نفره گرفته بود همان لیوان اصطلاح نفره آوردند موقع کیک آوردند حد ثانیه آهنگ گذاشتن آمدیم فیلم بگیریم قطع کردن ازشان درخواست آهنگ کردیم گفت ضبط همین خراب شد سراغ مدیر رستوران گرفتم آق‌های قد کوتاهی معلوم بود فقط مدیر داخلیه گفت منم بعد همه توضیحات هستم گفت نظر مشکلی نیست شرایط رستوران همین هست همچین پاسخی گارسون‌های رستوران سرراهی نشنیده بودم انتها علارغم تلفنی گفته بودن حق سرویس نمی‌گیریم آق‌های مدیر داخلی گفت حتما همکارم تلفن اشتباه کرده بعد اعتراض گفت مجبور هستیم حداقل حق سرویس بگیریم هزار تومان پول دادیم آخرش هستم اعصاب خوردی آمدیم بیرون کلا اشتباه بزرگیه رستوران بروید جایی غلیون سرو می‌کنند بوریتو بزرگ‌ترین اشتباه
1BB74F96-AEE2-4CDB-83D8-98E9CAE929C6,یکبار امتحان کردم اصلا جالب نبود خیلی خیلی گزینه‌‌های بهتر خوشمزه تری هست
