MemberCommentId,PreProcessedBody
86C34490-A86B-4E00-A884-693B58C6EDD2,جایی تجربه کردم شک یکی بهترین دیزی‌‌های تهران دارد کیفیت دیزی‌هایشان عالی هست محیط دکوراسیون خیلی سنتی زیباس خصوص توریست‌ها بسیار جذاب هست رسیدگی پرسنل برخوردشان خیلی خوب هست حدی ببینند مقدار سبزی نون چقدر سرمیز هست کم دارد می‌شود سریع جایگزین می‌کنند واقع مخلفات سرمیز نون سنگک تازه سبزی مدل ترشی سالاد شیرازی هست مقداری بخواهید شارژ می‌شود حسن ختام چایی بامیه خوشمزه می‌دهند
FE95D52A-BDB5-683D-AAA9-65320D61F503,عالی بود
8E039AFB-EE16-66DF-26C0-6546B202ADF0,سلام همه خوب بود قول بدهید همین‌جوری بمانید پارکبان یادتان نرود
7CF2DD04-DEF9-4428-B818-655A1D7D43D4,خیلی وقت پیش رفتم سال هست نرفتم همیشه رستوران شلوغی است چون فضای کوچکی دارد غذا‌های خوب سرویس خوب عموما شلوغ است حتما قبل رزرو کرد فضای کوچک انتظار دم اصلا خوشایند نیست فاصله‌ی میز‌ها خیلی کم است اغلب زمان خصوصی مجردی نخواهید داشت کیفیت غذا‌های گوشتی کبابی خصوص غذا‌های محلی چون سیاه کباب کباب ترش مرغابی سس انار خیلی خیلی عالی لذیذ است
68913900-E1C6-4248-A767-656E6FB0ED35,بنظرم کیفیت‌‌ترین بزرگ‌ترین رستوران درکه هست برخورد پرسنل کیفیت غذا خوب هست
0B29807C-AC6A-49B7-9F9F-6573F3FE4535,رستوران خیلی خوبی نیست انتظار خیلی بیشتری داشتم رستوران رستوران زیر مجموعه رستوران‌‌های مانسون هست خیلی کیفیت خوبی نداشت دکوراسیون خیلی خوبی داشت فضای بیرونش عالی بود کیفیت غذایش متوسط بود غذا‌های لبنانی لبنان خورده بودم مزه‌‌هایش فرق می‌کرد رستوران‌‌های لبنانی هستند مناسب هست
B6C7A95A-BE3E-446D-A520-657CCE2AF1D8,نهار رفتیم خیلی شلوغ بود حدود ساعت صف بودیم پیجر دادن منتظر بمانیم میز خیلی محترمانه نوشته بود بعد صرف چای تمایل دارید جایتان افرادی بیرون منتظر هستند بدهید محض نشستن دارچین غذا آوردند ترشی لیته بادمجان سالاد شیرازی ابلیمو نمک نداشت خودمان می‌ریختیم سبزی خوردن پیاز کنارش داشت پیاز خرد‌شده تخم هندوانه ابوجهل دوغ پارچی خوشمزه بود بلافاصله دیزی‌‌ها آوردند نون سنگکش داغ بود کم گذشت خواستیم گوشت کوبیده بخوریم مجددا نون عوض کردن نون داغ آوردند البته جای خیلی خوب بود خیلی عالی سرویی دادن محض تمام شدن ترشی بادمجان مجددا ترشی آوردند کیفیت غذا بی‌نهایت خوب بود چای بعد غذا بامیه حرف نداشت قیمت غذا سرویس‌دهی عالی کیفیت غذا می‌ارزید ارزش منتظر ماندند داشت محیطش هستم خیلی خوب بود تابلو‌های قشنگی داشت
3F2A0DA0-C31B-6333-8630-6981E64B32CD,بعد نظرات کاربر‌ها خواندم دیشب تصمیم گرفتم امتحان کنم بگویم باورم نمی‌شد برخورد پرسنل عالی بود سرویس فوق‌العاده بود هیچ جا همچین چیزی ندیده بودم غذا جای دارد هرچیزی جور خواستیم کم کاست همان ریختی آوردند تزیین غذا زمان سرو غذا‌ها حرف نداشت
D61897A5-7A35-45D2-8996-6981EFBDF38A,پیتزا آرد پاستای الفردوش دوست دارم نون سرو می‌کنند فلفل تازه روش می‌ریزند محشر می‌شود نان سیرش دفعه ترد نشده بود چای قهوه ندارند گفتیم مهمانمان کردند
C43CA1C7-C59B-4772-A91F-68E0BEFDA611,چون رزرو کرده بودیم معطل نشدیم رستوران بسیار شلوغ بود باتوجه شنبه بودن طبیعی بود فیل هست کمی خشک سفت بود شیشلیک خیلی خوب بود برنج خوب بود رفتار پرسنل خوب باتوجه حجم کیفیت غذا قیمت رستوران خوبی بود
CC175555-9B06-477E-A894-68EA1E1CF84C,خیلی خوب بود سالاد سزار مرغ سوخاری استیک تند میگو سفارش دادیم خیلی زیاد بود خوشمزه ماهیت خوردیم خوشمزه بود
AB5B3A7B-5B87-4F16-9183-652850D49D56,نظر رزماری بهترین آشپز رستوران ایتالیایی دارد غذا‌هایش حرف ندارد کنارش محیط رستوران اخلاق پرسنل خیلی عالی است
C24FC98B-4A65-4205-809A-692D8356FEA0,خوب بود
F4EE9D07-D980-4D5D-B18D-652A4C631437,رستوران خوبی بود حتما برید
1FBCDE9D-F191-602E-C98D-652FB63EF43B,دیشب رفتیم همه عالی بود مخصوصا دسرش سوفله شکلاتی بود
C2A1503E-9D24-4D3F-BF3A-694867EA32DE,رستوران خیلی گرانی هست الکی گران زیاد رفتم بیخود گران بود غذایش خوشمزس دو نفره تومان می‌شود بهتر هستید خوشمزه‌‌تر زیاد هست نظرم
DE193D80-91B1-4B1E-AEA5-69B02476C531,چندین بار تعداد نفرات زیاد رفتیم دفعه فیل هست کبابش سفارش می‌دهم خواهم داد واقعا خوب طبخ کباب می‌شود میز سالاد دسر متنوع خوبی دارد مشخصه مانده نیست همه پیشنهاد می‌کنم زیتون پروردش امتحان کنند کلا غذا‌های ایرانی کبابی خیلی خوبی دارد رفتار کیفیت سرویس‌دهی پرسنل حد مطلوب هست مشکلی مواجه نمی‌شوی
CBECB722-3272-4E59-8E76-69B222140184,دکوراسیون بسیار زیبا پرسنل فوق‌العاده کاملا حرفه‌ای کیفیت عالی متنوع بود واقعا نمی‌شود ایراد گرفت
BF0CBED0-9B99-4A88-BB55-6948E49A3E41,غذایی خاص اصیل ایرانی فضایی دلنشین موزیکی زنده رستوران مخصوصا پرسنل مجرب مودب چیزی شبستان کم نمی کند شام رومانتیک خانوادگی پیشنهاد می‌کنم غذا‌هایش عالی هست مخصوصا اردو سالادش معرکه است
E0F4530C-462B-4194-86B5-658422C5DC35,سلام رستوران فضایی بزرگ مرتب ارامی دارد کیفیت غذاهای ان خوب قیمت بسیار مناسب می باتشد تجربه استیک سنگی حتما پیشنهاد میکنم
1B1470E5-4256-4115-8A54-6587584ECDE0,رستوران باکس کلاسیک لحاظ دیزاین فضا خیلی خوب بود پرسنل مودب آموزش دیده‌ای داشت غذای بینظیر بهترین اسیک سنگی می‌شود تجربه کرد سالاد انتروکوت فوق‌العاده بود ماهیت لیموناد خیلی خوشمزه تازه بود گارلیک برود خوشمزه ترد بود شدیدا خوردن استیک باکس پیشنهاد می‌شود قیمت‌ها کمی بالا بود نسبت کیفیت حجم غذا واقعا ارزش داشت مالیات دریافت می‌کنند بهترین نکته رستوران نگرفتن حق سرویس هست
D2E46CCE-98D4-4538-94FA-659570FDC812,سلام دوستان امشب رفتیم اولین بار بود برخورد فوق‌العاده عالی گارسون غذای بسیار خوشمزه لذید حجم متناسب قیمت مناسب حتما میریم
B1B99AF2-511F-433F-AF57-659AD22E5DA3,غذا‌های خوبی دارد خیلی تند نیستا وجود خودشان اصرار دارند غذا‌ها تند هستند قیمت‌ها بالا است سرویس‌دهی خوب هست نون‌‌های خوشمزه‌ای دارند ازشان بخواهید غذاهارو ترکیباتش توضیح بدهند حوصله کارا می‌کنند
9E81DBFB-1D6F-46CF-8D69-6967C347E147,سلام وخسته نباشید خدمت مجموعه بزرگ شاندیزگالریا بسیار خوب عالی
96ED55C8-1EDC-4CF5-A59F-65A4F37CBE8A,دکوراسیون خوبی دارد کمی خوف انگیزه صبحانه رفتیم کیفیتش واقعا خوب بود پرسنل خیلی مودب بودن
39EC87EB-86CD-477D-B5E5-65A5E0A75E37,رفتار پرسنل خیلی خوب بود کیفیت غذا راضی بودم محیط شیک تمیزی داشت لذت بود اولین بار بود می‌رفتم شعبه مرزدار‌ها هستند رفتم خوشم آمد فقط گران بود استیک دونفره پاستا مخلفات شد تومان
02D26893-F3A1-41FF-905E-69838CBD0EAC,محیطی دنج گرم دکوری جذاب وجالب مناسب قرار دونفره برگزاری جشن البته آهنگ تولدبراتون نمی‌گذارند دوطبقه دارد بااسانسور می‌توانید طبقه بالایش برید خیلی جای لاکرچی وعالی چیزبرگر وترافل فرایز‌هاش عالی نظرم هستند همه غذا‌هایش عالی هست نکند خیلی بدی داشت برخورد پرسنل بام‌ها بود اصلا خوشم نیامد وحتی دوستان منم ناراحت شدن کادر اصلا خوب رفتارنکردن فیدیلو کارت‌‌های هدیه ایی امتیازاتمون خریداری کردیم رفتیم اصلا برخورد مناسبی روبه رونشدیم زیاد معطلمان کردن وا هستید چیزی درخواست می‌کردیم ناراحت می‌شدند نمی‌دانم چون ازطرف فیدیلیو رفتیم رفتارشان اینطوری بود کلا اینجوی رفتارمیکنن نمی‌شود خاطر رفتارشان ازکیفیتشون گذشت ونادیده گرفت کیفیت برگر‌ها فوق‌العاده بود وسسش برگر هاباهاش سرو شدعالی بود ماه‌ام هست برگر سفارش دادیم طعم فوق‌العاده وبینظیری داشت وسیب زمینیش باسس مخصوص وزی نگویم تهشم آورد هستیم واهمه دوستان ازکیفیت غذای راضی بودن وقیمتاشم مناسب هست برگر ترافل فرایز
48246036-1CE5-4F97-81E0-6986DC0C5442,تاریخ تلفن زدم گفتن رزرو نداریم بیاید نوبت باشید برید بی‌رزرو رفتیم مجتمع گالری‌ها پارکینگ دارد البته پولی رستوران طبقه ششم بود رفتیم گرفتن نشسته بودم نوبتم بشود دیدم‌ی آشنا‌ها بی‌نوبت می‌فرستند خیلی همه داشت گفتن زمستان‌‌ها تراس سرپوشیده است همین سالن نشستیم رفتیم اکثر شاندیز‌ها اول نون کره آورد هستند سفارش گرفتن دقیقه طول کشید آوردند گفتم برنج‌‌ها پرسی سرو کنند همین حجم برنج‌‌ها خوب بود ششلیک خوب خوشمزه بود فیل هست همینطور خوب بود کوبیده عالی نبود معقول بود باقالی پلو ماهیچه خوب بود ولی‌ی نم هست بو گوشت میداد نون‌‌هایش عالی بود ماست موسیرش بسیار بد بود چون انگار ماست خامه‌ای درونش کمی موسیر بزنی چون می‌دانی موسیر هست دقت می‌کردی بو موسیر حس می‌کردی موسیر مشهودی نداشت زیتون پرورده خوب بود محیط رفتار مسیول نوبت‌دهی نکردم نمی‌روم غذایش رفته حد عالی بود می‌توانید امتحان کنید
501D6331-FFDC-4C87-8603-7104F734173D,غذا‌‌هایش نشود نمره بیست داد کلاس قیمت یکی بهترین رستوران‌‌های تهران هست پرسنلش شولوغی واقعا گیج می‌شوند
F94B31C7-CE9C-655D-C2C0-699BDF529C4C,فضای دوستانه جذابی دارد اضافه شدن موسیقی زنده ان کیفیت جذابیت فضا افزوده است پیش غذا بخصوص سوپ پیاز بنظرم فوق العاده بود کیفیت گوشت استیک چندان متناسب چیش غذا انتظار ایجاد شده ندیدم علاوه فریت زیر استیک سرد سخت بود طعم رو چندان نپسندیدم بسیار دوست داشتم
5AB9FED9-3C5C-402F-A9E7-699F9B90A35C,برگرهاب دست ساز طعم بی‌نظیر گوشت طبخ عالی جای نشستن ندارد محافل خودمانی مناسب هست پیاده ماشین میل کنید
7820C2E6-D0AB-4082-B7B0-69AB9B80A539,واقعا باحال هست رستورانش بروید حتما
6EEC4BC5-E2DC-47C2-B380-69BC4D42F503,بار خیلی وقت پیش رفتم قدر خوشم آمد همه دوستام پیشنهاد کردم بروند نفرم رفتن راضی بودن
69A8FC28-041E-4516-A836-6582928C0227,سالاد سزار مرغ سوخاری عالی‌‌ترین هست
9F6317E4-3A8B-435B-90BA-6D23DCC56F8D,اهل شیشلیگ هستید بهترین گزینه مزه عالی سرویس عالی مقدمه ظرف ته آوردند بارم وسط غذا کبابمان دوباره گرم کردن واقعا مدیریت بی‌نظیره رستوران هست حرفه‌ای شک مرسی شاندیز
83841070-B986-45B7-A7D8-70F255A71FF7,نسبت قیمت کیفیت عالی برخورد پرسنل بسیار خوب محیطی دنج آرام موسیقی کلاسیک ملایم تنها مشکلش هست جای پارک سخت گیر می‌آید
B8E082FD-C738-41B9-899D-69CF0270472B,رستوران دنج عالی هست دکوراسیون زیبا غذا‌های خوشمزه جذاب مدیر رستوران می‌گفتند تمام مواد مصرفی شوند رشت می‌آورند بادمجان کبابی میرزاقاسمی کشک بادمجان رفتین پیشنهاد می‌کنم حتما جوجه کباب ترش شوند برنج دادی امتحان کنید
B777479C-E38A-460C-B73F-69E6C34D31D9,صبحانه رفتم خیلی راضی بودم صبحانه کامل خوشمزه کیفیت پیش عصرانه کافه طوری رفته بودم نظرم جنبه‌‌هایش خیلی خوب بود
C2CFC657-4C65-4EEE-99D9-710840718090,رستورانی بینظیر مسحور کننده بافضایی رویایی آدم عهد قاجار پرتاب می‌کند کیفیت غذا حجم غذا بینظیر عالی کافی
9CD6C71E-7E8D-41FD-9579-65A7C91DE36D,رستوران بسیار خوبی هست کیفیت طعم تنوع بسیار خوب همه خصوصا پرسنل منظم مودب راضی سالاد مرغ سبز سوپ استیک همه عالی فقط کاش محیط کمی زیبا‌تر بود جایی حتما دوباره غذا‌ها امتحانش می‌کنم
4CB214A0-8C0E-43F8-8239-710AC695771E,گزارش اجمالی رستوران آرارات سالاد سزار مرغ خیلی خوب خوش طعم بود ماهیت خوب بود نظرم تومان گران هست سوپ قارچ عالی بود
63EE43C7-4E90-4340-AFF1-7120AAADEF88,لیدی لاور خوشمزست خیلی لیون سام سن‌تر
8DED7235-6722-4D62-BE3C-69F71EB04489,همه عالی بود دیزاین محیط برخورد پرسنل
6D20D464-F469-4998-B0AA-71251204BBFA,یجور نوستالوژیه بیشترین رستورانی رفتم مسلم بوده کیفیت غذایش خوب هست ته چین مرغش عالی هست جوجه‌اش بد نیست کوبیدش فوق العادس فقط کمی چربیش کم‌تر بشود قیمت‌هایش نسبت حجم غذا واقعا مناسب هست کیفیت ماهی باقالی پلو متوسط ارزیابی می‌کنم البته نظرم شخصیه پیشنهاد می‌کنم حتما سر بزنید
A9F006A7-1A7E-4B9E-A3C6-69FE4CD10660,گزارش راک‌ها دربند تخفیف سایتی رفتیم تله سیژ دربند کوه برف پاشانده بود سرما مغز استخوان نفوذ می‌کرد خیلی خوش گذشت حس امنیتی تله کابین دارد نداشت می خواهید برید موقعش هست بلیطش هستم نفری پنج شیش هزار تومان بیشتر نیست بعدش هستم رفتیم راک‌ها هستات چاکلته خوشمزه‌اش هست
7D2AC735-CA1F-443F-85D6-713884615E6C,تقریبا تمام غذا‌‌هایش خوب هست مقدارش زیاد هست دونفره است خیلی صرفه خوشمزه است فقط بدی دارد شلوغ هست بازار مدلش است
2C383B2E-9228-4053-9B70-69FFFE5DAB43,جو گریل فود رستوران گریل معروف غرب تهران است دو دلیل معروفیت کسب کرد اولی همان کاملا مشخص است گریل بودن همه غذاها است دلیل دوم استفاده نان جو تمامی غذاهایش است پیتزا برگر گرفته سالادها جو گریل فود خیلی سریع تجربه‌ای شعبه‌ی اولش کسب کرد مزیت‌هایی رقبای ایجاد کرد توانست شعبه‌ی دوم افتتاح کند ان شعبه خوش بدرخشد دکوراسیون جالب هیجان انگیز رستوران لامپ‌های رومیزی فضایی جذاب سرشار هیجان ذوق مشتری‌ها فراهم کرده است پیتزاهای جو استیک‌های رستوران طعمی منحصر فرد دارند راز خاص بودن فقط سراشپز جا میداند یکی مزیت‌ها دلایل خاص بودن جو گریل فود است تنوع زیاد خوبی سالاد دارد انواع سالاد کیفیتی عالی مشتری ارایه می دهد همانند رستوران‌ها سالاد کاهو اسامی متفاوت خورد مشتری می دهند رفتار نکرده است
E5903344-08B5-49CB-9718-65F026BA4B20,کیفیت دیزاین غذا عالی برخورد پرسنل عالی سرویس‌دهی تاخیر شد باعث شد غذا‌ها سرد بشود قیمت بالا تنوع کیفیت نوشیدنی پایین
02CF5B15-0168-43F5-AFCB-6D4B8077AF62,حس خوب خانگی باحال همه آدم منتقل می‌شود البته کمی گارسون‌‌ها می‌توانند رفتار دوستانه تری داشته باشند توجه تم رستوران خیلی اوکی غذا‌‌ها عالی
FD9972F2-C82D-4D98-972C-6A0B051CD7DB,کیفیت خیلی خوب بود نان عالی بود غذای سالم سبک محیط خوب سالاد کمی شور بود سیر ترشی خوش مزه نبود بوی موندگی می‌داد
FD85DB46-FAC1-4F32-A7BA-6A0C2514523D,عالی ازشان ممنونم چون اوقات خیلی خوب راحتی فراهم کردن حرف ندارند همه عالی تقریبا جای ثابت تبدیل‌شده همه غذا‌ها امتحان کردم همه عالی بودن
E9A3892C-7A0D-47E1-947B-6A119FFC6883,رستوران‌ها غذای شمالی علاقه داشته باشید واقعا رستوران دوست خواهید داشت نکته جالبی دارند هست ماهی سفید اندازه‌‌های مختلف دارند همین خاطر سفارش ماهی می‌دهید ماهی کامل می‌آورند می‌توانید اندازه نفره دونفره سه نفره سفارش بدهید کیفیت پخت ماهی عالی هست سبزی پلو واقعا طعم سبزی پلو‌های شمال دارد ماهی واقعا خوشمزه پیشنهاد می‌دهم خواستین بروید قبلش تماس بگیرید رزرو کنید البته رزرو می‌شود رفت زمانهای شلوغی الویت هست رزرو کردن
AA7085CA-2585-417A-B561-69BD2BEDC492,کالوک بینظیره قیمت‌‌ها نسبت کیفیت واقعا مناسب هست بهترین لقمه تهران هست نظر
50510A03-D424-4376-AB15-6597B376AA9A,دیشب اولین بار رستوران رفتم بسیار بسیار محیط رفتار پرسنل طعم کیفیت غذا لذت بردم دوستان پیشنهاد می‌کنم حتما مراجعه کنند تنها ایراد وارده صدای بلند موزیک داخل سالن بود دقیقه تغییر موزیک اوکی شد
8773ADC6-A402-4304-9342-6D250A037F75,دکوراسیون برخورد پرسنل کیفیت غذا همگی عالی بود
177355B4-2F56-4455-81C3-70F84C3D4E52,علاوه دیزاین خوب نورپردازی آرامش پرسنل کادر رستوران فوق‌العاده برخورد خوبی دارند میزبانی خودشان شگفت زده می‌کنند خیلی شب‌‌ها موسیقی زنده دارد گیتار خواننده آهنگ‌‌های ایرانی پاپ قدیمی جدید خاطره‌‌ها می‌برد دی جی کلی آهنگ موسیقی جدید انتخاب‌‌های خوب مراسم تولد مناسبت‌‌های هماهنگ کنید حتما سرویس بینظیر شریک شدن مشتری‌‌های شادیتان لذت می‌برید کیفیت پیتزا‌هایش خوب هست نوشیدنی‌های طبیعی‌‌هایش خوب هست همه بهتر حرفه ای‌‌تر سس سالاد‌ها است عالی بینظیر
0497E804-1E38-4047-A2B7-65A93646F475,کاری کیفیت غذا ندارم جای سوزند انداختن نبود برخورد مسیولینش بسیار عالی مودبانه بود ممنون پرسنل مودبشان
D61871E4-D764-4B70-86C9-69EFD4D60F82,خانه قدیمی سه طبقه است مکان اشنایی شاملو آیدا بوده حیاط حوض اب فعال دارد سیگاری‌‌ها نظر گرفته‌شده پنج شش میز دارد امکانات گرمایشی سرمایشی دارد طبقه اول دو اتاق بزرگ هست مخصوص غیرسیگاری هاست دیزاین دکور طبقه خیلی دلنشینه طبقه دوم خاصی نیست بسته است طبقه آخر شکل روف گارد هستند آماده کردن خیلی قشنگ هست سرو غلیون نظر گرفتن زیرزمین اشپزخونه است حیاط بنشینید دید خوبی خواهید داشت پروسه آوردند تهیه سفارشتان دو سفارش داشتیم صبحانه انگلیسی املت صبحانه انگلیسی معمولی بود قیمت نسبت حجمش مناسب بود املت خوشمزه بود قیمت خیلی مناسبی نسبت کیفیت حجمش داشت ریحان‌‌های سفارش حسابی تازه خوش عطر بودن برخورد پرسنل خیلی دوستانه خوب محترمانه بود
64A3FB5C-48D9-45C9-A27D-69F2BBC3C060,بسیار تمیز صبحانه عالی قیمت مناسب
429D9E16-33E4-48CF-AE8B-69F5A14CE28A,رستوران لاکچری برخورد پرسنل عالی محیط شلوغ پر سر صدا تهویه مناسب سرویس خوب سریع دکوراسیون محیط شیک کیفیت غذا خوب عالی حجم غذا معمولی
0CF75D59-303E-4486-AB39-69FB2A42C9AD,کافه‌ای سبک قدیمی خانه‌ای بازسازی‌شده جذاب کافه سه طبقه هست پشت بامش فضاسازی شده قلیان سرو می‌شود حیاط مجموعه فضای خوبی سیگاری‌ها وجود دارد نظر برخورد پرسنل قیمت خدمات اندازه‌‌های خوبی هستند حس خوب کلی انرژی مشتری انتقال می‌دهند
2CDB21FD-32DB-4BB3-8D17-6D451451AD90,عالي
35B2E165-ACF8-4B29-A4C3-6A02D9D4BA80,عالی هست حتما پیشنهاد می‌کنم
086B7394-2E5D-6A04-E299-6A1651B4B31B,کیفیت غذایش خیلی خوب بود استیک عالی پاستا خیلی خوب بود سالاد سزارش معمولی بود
54A8EC42-19D3-40B7-A583-6A3FAFDF9E91,رستوران خوبی بود پرسنل شلوغ هست رسیدگی خوبی دارند سالاد سزارش واقعا دو نفرو سیر می‌کند پیتزا سفارش دادیم خوب بود سس سیر واقعا خوشمزه‌ای دارند راضی بودم فقط مشکلش شلوغی معطلیشه
70C3A006-AE68-42D2-82D9-6A4781B2A363,کیفیت غذایش خیلی خوب هست پیشنهاد می‌کنم حتما چیپس پنیر ویژه‌‌هایش امتحان کنید تنها بدی دارد جای نشستن ندارد خوب هست ماهی یکبار حتما می‌روم
91475DF0-D5DA-4851-A238-6D51FC317CBF,جرات می‌شود گفت البرز جز بهترین رستوران‌‌های ایران هست کیفیت کمیت غذایش عالی هست هرچند دسته رستوران‌‌های بسیار گران هست همان نسبت کیفیت غذا سرویس‌دهی پذیراییشان عالی هست شک کباب‌‌ها ماهیچه‌‌هایش تک مثال زدنیه
F02F8D2B-9413-6BDA-D18E-6D5A15C280D0,غذا‌هایش خوب بود عالی جاش واقعا قشنگ بود خیلی خوش گذشت
9D7104F7-CA34-6A7B-5C24-6A1D8AEC7F7B,رستوران خیلی خوبی هست کیفیت غذایش خیلی خوب هست رفتم لذت بردم فضایش غذایش هماز پرسنل مودبش
E998431D-E01D-4DF9-AD1A-6D630061235A,ناهار ژوانی پیتزا واج‌ترین‌ها
B09E9FBE-2625-4742-BAB2-6D6425475B3E,همه عالی بود کیفیت غذا برخورد کارکن‌ها هستند رسیدگی نظم
0CC66AFB-E187-4EF9-AA7D-715B8776F1EF,محیط خوبی دارد دلیل ازدحام جمعیت روز‌‌های تعطیل همه عجله دارند مهمان‌ها منتقل می‌شود غذای خوبی دارد
80510E12-FADE-4260-81F7-6D7881C59D0D,غذا‌های شاندیز جردن بخصوص شیشلیک شاندیز‌ها قابل مقایسه نیست همیشه طعم مزه خوشمزه ومنحصر بفرده برخورد پرسنل سرویس‌دهی عالی کار تیمی مجموعه واقعا قابل تقدیر هست آفرین دارد بدو ورود آماده شدن غذای اصلی نون تازه وکره پذیرایی می‌کنند خیلی خوب هست جدیدا کباب لقمه اضافه کرده باتوجه افزایش قیمت شیشلیک گوشت بسیار مناسب جایگزین خوبی می‌تواند باشد البته ناگفته نماند مواقع شلوغی ایام تعطیل امتظار حد می‌تواند حوصله سر باشد بهتر هست شماره بدهند تعداد مشخص پذیرش کنند مجبور نشوی معطل بشوی
99339F3E-932D-47E4-AF0B-7170A675E8C5,برخورد پرسنل عالی بود کیفیت حجم غذا‌ها خیلی خوب بود قیمتش نسبت کیفیت حجم واقعا مناسب بود ته چین‌‌های بی‌نظیر عنوان خوش آمد گویی خودشان سرو می‌کردند هرچند می‌خواستی می‌دادند نیازی سفارش نبود اضاش مبلغی دریافت نکردن منوشان بسیار خلاقانه جالب بود دستگاه کارتخوان سیار داشتن مشتری مبلغ وارد می‌کرد خیلی خوب بود کلا خیلی راضی بودم خیلی خوش گذشت حتما رستوران خواهیم رفت
6669E5DE-8A9E-4588-8562-6A4C8EED7934,شنبه شام پیشنهاد یکی دوستان رفتیم رستوران جو گریل فواد شهرک غرب رستوران شلوغ بود همین دقیقه بیرون منتظر ماندیم فضا دکور رستوران خوب بود رستوران شلوغ بود شلوغی آزار دهنده نبود برخورد پرسنل خیلی خوب بود پیش غذا سالاد گارد هستند سزار سفارش دادیم دوتایش خوب بود فقط کاهو‌های سزار حد بزرگ بود سسش تقریبا کم بود کمی سس اضافه خواستم خیلی سریع آوردند غذا سفارش پیتزا تسورو استیک پستو بود دوستام طعم پیتزایشان خیلی راضی بودن بنظر طعم پیتزا تسرو فقط خوب بود عالی نوشیدنی ماهیت بقول منوی خودشان لیموناد نعناع سفارش دادیم بنظرم معمولی بود چون بهتر ماهیت باکس باگت جای خورده بودم تجربه بدی نبود نقطه قوتش سرویس‌دهی خوب سریع علیرغم شلوغی رستوران بود
41CEC888-C56A-4D29-82CB-660F20367617,غذای مختلفی زرچ امتحان کردم شنیسل ماهی مرغ استیک بی‌نظیر می‌باشد
E1DBB03A-6EB0-46E7-BC04-660FF89D0155,بنظر تنها نکته منفی معطلی آوردند غذا هست پیتزا گردن پا هست خوب بود بشقاب مخصوص تقریبا غذای نفره بود بهتر هست نوشته بشود مناسب هست دلستر نوشابه صرفا میز گذاشته می‌شود صورتی انتظار داشتم خیلی رستوران‌های ایتالیایی گارسون دربشان بشود داخل لیوان مشتری سر میز سرو بشود
00825E37-C99D-445B-9F5E-6610CD55E457,شیشلیگ ماهیچه سفارش دادیم جفتش کمی خوش نمک بود ماهیت توت فرنگ عالی شاندیز جردن نظر کیفیت غذا بهتر هست
B9486BC0-16E7-4369-9C0A-6A5D2D3D178C,رستوران غذایش واقعا عالی هست نظرم پرسش دو کافی هست بسیار دقیق نظم سفارشات می اندازند
238EF525-8DC6-4255-8D0E-661D0ECFD39D,مراسم ویژه خانوادگی داشتیم میهمان انجایی مراسم افطاری رستوران دیده بودم فضای ان اشنا بودم خانواده پیشنهاد دادم همه مرتب سر موقع نهایت نظم ترتیب اتفاق افتاد اجرای برنامه موسیقی فوق العاده بود تمامی میهمانهای ان شب عنوان خاطره انگیزترین شب سال یاد می کنند گذشت یکسال جمعی خاطات اون شب مرور می کنیم
78BEB631-CC90-410D-BDF7-662C2335D83B,رستوران خیلی خیلی خوبی بود استیک ماهی سفارش دادیم خیلی عالی بود تزینش عالی بود وچای مراکشیش خیلی خوب هست حتما می‌روم
5C31C859-5EE6-4614-8492-6652CC3E8011,یکی رستورانهایی عیدی رفته بودم کوچونی بود انصافا محطیش خیلی خوشم آمد بزرگ دلباز میز‌‌های دونفریش اندازه‌ی فقط پیتزا نبوده‌اش اذیت نمیشدید سفارش پیتزا انتخاب خودمان بود توجه گزارش‌هایی خوانده بودم گفتم روغن نزند چربش نکند گوشت قلقلی استیک قارچ داشت خدارو شکر خوب اب درومد موهیتوش خوب بود دوست داشتم سیب‌زمینی سرخ کرده عالی بود کلا عاشق سیب زمینی‌ام سالاد سزارش حجم مناسبی داشت سس سالاد جدا بود مرغش زیاد بود متریالشم تازه بود سرویس‌دهی زیاد راضی نکرد گارسون‌‌های مودبی داشت اب معدنی سفارش دادیم یادشان رفت بیاورند دوبار گفتن یاد آوری کردن موضوع آخر فاکتور خواستیم نیاوردند صورتحساب لحاظ شده بود موضوع گفتیم تازه اب آورد هستند جای خیلی خوبی بود جدا راش خیلی دوره تهران خلوت شه منطقه بروم
6EADCC08-ADB8-4AD0-81ED-66563EC0B528,مسلم رستورانایی است خیلی اسمش سر زبوناست آدم گاهی دوست دارد وجود دوره برود غذای حسابی بخورد خصوص عاشق ته چین اند میعادگاه‌یشان هست مسلم خیلی خیلی شلوغ می‌شود معمولا زمان زیادی صف باشی نوبتت بشود می‌روی داخل تازه می‌فهمی خبره محیط شلوغ کوچک جمعیت زیاد فقط بروی غذا بخوری سریع بیایی بیرون انصافا حجم غذا‌ها کیفیتشان عالی هست ته چین‌‌های مفصل خیلی خوبی دارد حتما توصیه می‌شود بروید
85B3958B-0861-4525-BB52-663F78A8787F,سالاد سزار مرغ سوخاری پاستا آلفرد بسیار خوشمزس پاستا قدر سنگین نیست دل بزند مزه‌ی خوبی دارد نون مواد پیتزا‌ها خوب هست طعم خاصی ندارند حتما سس خورده شه
